train_loss,training_time,testing_loss,learning_rate,batch_size,hidden_nodes,deep_nn
3.230676535679322e-05,15.720242023468018,0.0003767955151228233,1e-05,64,256,2
2.4549426156852406e-05,19.93428611755371,0.00033115905061043466,1e-05,64,256,3
0.03128829209046671,7.697133779525757,0.00042248565660419447,1e-05,128,256,1
0.0002125068229770477,10.4356369972229,0.0002724039393797133,1e-05,128,256,2
9.002383847928286e-05,12.444318532943726,0.000311284825857716,1e-05,128,256,3
0.15557613755576313,6.002325057983398,0.0005805594955223082,1e-05,256,256,1
0.029258962107123806,8.277371644973755,0.00039558183258543966,1e-05,256,256,2
0.0015301075036404654,9.762514114379883,0.0003102384322795443,1e-05,256,256,3
24.026614723205565,5.250228404998779,0.007909353802761705,1e-05,1000,256,1
3.64698294878006,6.108401536941528,0.0012238309221112565,1e-05,1000,256,2
0.37792033672332764,7.166525602340698,0.000555778192917415,1e-05,1000,256,3
